交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
70,多头进场,2023-01-04 12:00,开多,1.476,6775.067,9999.998892,5210.97,52.08,8423.18,84.19,-133.73,-1.34,42308.27,423.08
71,多头出场,2023-02-07 04:00,平多,2.308,4120.313,9999.999651,-500.07,-5.00,625.41,6.25,-606.57,-6.06,41808.2,418.08
71,多头进场,2023-02-02 04:00,开多,2.427,4120.313,9999.999651,-500.07,-5.00,625.41,6.25,-606.57,-6.06,41808.2,418.08
72,多头出场,2023-02-10 00:00,平多,2.368,4011.231,9999.998883,-511.15,-5.11,1410.96,14.10,-759.11,-7.59,41297.04,412.97
72,多头进场,2023-02-08 04:00,开多,2.493,4011.231,9999.998883,-511.15,-5.11,1410.96,14.10,-759.11,-7.59,41297.04,412.97
73,空头出场,2023-02-15 20:00,平空-EMA,2.324,4539.264,9999.998592,-559.53,-5.59,512.48,5.12,-649.58,-6.49,40737.52,407.38
73,空头进场,2023-02-13 08:00,开空,2.203,4539.264,9999.998592,-559.53,-5.59,512.48,5.12,-649.58,-6.49,40737.52,407.38
74,多头出场,2023-02-17 04:00,平多,2.311,3976.143,9999.999645,-820.73,-8.20,158.02,1.58,-855.89,-8.55,39916.79,399.17
74,多头进场,2023-02-16 04:00,开多,2.515,3976.143,9999.999645,-820.73,-8.20,158.02,1.58,-855.89,-8.55,39916.79,399.17
75,多头出场,2023-02-22 20:00,平多,2.413,3963.535,9999.998805,-445.77,-4.46,954.18,9.54,-508.37,-5.08,39471.02,394.71
75,多头进场,2023-02-18 08:00,开多,2.523,3963.535,9999.998805,-445.77,-4.46,954.18,9.54,-508.37,-5.08,39471.02,394.71
76,空头出场,2023-03-04 20:00,平空-止盈,2.068,4315.925,9999.998225,1065.2,10.65,1276.83,12.76,-509.96,-5.10,40536.22,405.36
76,空头进场,2023-02-25 00:00,开空,2.317,4315.925,9999.998225,1065.2,10.65,1276.83,12.76,-509.96,-5.10,40536.22,405.36
77,空头出场,2023-03-17 16:00,平空-EMA,2.088,5205.622,9999.999862,-879.77,-8.79,151.17,1.51,-910.78,-9.10,39656.45,396.56
77,空头进场,2023-03-16 00:00,开空,1.921,5205.622,9999.999862,-879.77,-8.79,151.17,1.51,-910.78,-9.10,39656.45,396.56
78,多头出场,2023-03-20 08:00,平多,2.053,4553.734,9999.999864,-660.86,-6.61,58.75,0.59,-943.07,-9.43,38995.59,389.96
78,多头进场,2023-03-18 08:00,开多,2.196,4553.734,9999.999864,-660.86,-6.61,58.75,0.59,-943.07,-9.43,38995.59,389.96
79,空头出场,2023-03-22 04:00,平空-EMA,2.068,5138.746,9999.999716,-637.24,-6.37,118.33,1.18,-709.01,-7.09,38358.35,383.58
79,空头进场,2023-03-21 12:00,开空,1.946,5138.746,9999.999716,-637.24,-6.37,118.33,1.18,-709.01,-7.09,38358.35,383.58
80,空头出场,2023-03-23 20:00,平空-EMA,2.058,5293.806,9999.999534,-905.1,-9.05,53.23,0.53,-947.3,-9.47,37453.25,374.53
80,空头进场,2023-03-23 00:00,开空,1.889,5293.806,9999.999534,-905.1,-9.05,53.23,0.53,-947.3,-9.47,37453.25,374.53
81,空头出场,2023-03-30 04:00,平空-EMA,2,5128.205,9999.99975,-266.54,-2.66,718.08,7.18,-287.05,-2.87,37186.71,371.87
81,空头进场,2023-03-25 12:00,开空,1.95,5128.205,9999.99975,-266.54,-2.66,718.08,7.18,-287.05,-2.87,37186.71,371.87
82,空头出场,2023-03-31 20:00,平空-EMA,1.989,5200.208,9999.999984,-353.39,-3.53,197.81,1.98,-462.62,-4.62,36833.32,368.33
82,空头进场,2023-03-31 00:00,开空,1.923,5200.208,9999.999984,-353.39,-3.53,197.81,1.98,-462.62,-4.62,36833.32,368.33
83,空头出场,2023-04-04 00:00,平空-EMA,1.987,5197.505,9999.99962,-337.61,-3.37,358.83,3.59,-509.16,-5.09,36495.71,364.96
83,空头进场,2023-04-02 20:00,开空,1.924,5197.505,9999.99962,-337.61,-3.37,358.83,3.59,-509.16,-5.09,36495.71,364.96
84,多头出场,2023-04-06 12:00,平多,1.979,4868.549,9999.999646,-374.96,-3.75,121.58,1.22,-394.48,-3.94,36120.76,361.21
84,多头进场,2023-04-05 08:00,开多,2.054,4868.549,9999.999646,-374.96,-3.75,121.58,1.22,-394.48,-3.94,36120.76,361.21
85,多头出场,2023-04-12 08:00,平多,1.98,4835.589,9999.998052,-435.32,-4.35,188.42,1.88,-478.89,-4.79,35685.44,356.85
85,多头进场,2023-04-11 04:00,开多,2.068,4835.589,9999.998052,-435.32,-4.35,188.42,1.88,-478.89,-4.79,35685.44,356.85
86,多头出场,2023-04-20 16:00,平多,2.125,4777.83,9999.99819,142.81,1.43,1504.79,15.04,-100.56,-1.01,35828.25,358.28
86,多头进场,2023-04-12 12:00,开多,2.093,4777.83,9999.99819,142.81,1.43,1504.79,15.04,-100.56,-1.01,35828.25,358.28
87,空头出场,2023-05-08 00:00,平空-止盈,1.748,4967.709,9999.998217,1307.1,13.06,1356.15,13.55,-114.29,-1.14,37135.36,371.35
87,空头进场,2023-04-21 16:00,开空,2.013,4967.709,9999.998217,1307.1,13.06,1356.15,13.55,-114.29,-1.14,37135.36,371.35
88,空头出场,2023-06-04 08:00,平空-EMA,1.636,6195.786,9999.998604,-146.38,-1.46,496.86,4.97,-209.46,-2.09,36988.98,369.89
88,空头进场,2023-05-30 12:00,开空,1.614,6195.786,9999.998604,-146.38,-1.46,496.86,4.97,-209.46,-2.09,36988.98,369.89
89,空头出场,2023-06-08 00:00,平空-止盈,1.42,6631.299,9999.998892,573.85,5.74,624.97,6.25,-217.2,-2.17,37562.82,375.63
89,空头进场,2023-06-05 20:00,开空,1.508,6631.299,9999.998892,573.85,5.74,624.97,6.25,-217.2,-2.17,37562.82,375.63
90,多头出场,2023-06-29 00:00,平多,1.352,7037.297,9999.999037,-495.33,-4.95,1486.91,14.86,-645.39,-6.45,37067.49,370.67
90,多头进场,2023-06-24 08:00,开多,1.421,7037.297,9999.999037,-495.33,-4.95,1486.91,14.86,-645.39,-6.45,37067.49,370.67
91,多头出场,2023-07-05 00:00,平多,1.394,6734.006,9999.99891,-622.49,-6.22,15.2,0.15,-698.6,-6.98,36445.01,364.45
91,多头进场,2023-07-02 04:00,开多,1.485,6734.006,9999.99891,-622.49,-6.22,15.2,0.15,-698.6,-6.98,36445.01,364.45
92,空头出场,2023-07-13 20:00,平空-EMA,1.385,7440.476,9999.999744,-315.21,-3.15,426.55,4.26,-429.11,-4.29,36129.79,361.30
92,空头进场,2023-07-05 20:00,开空,1.344,7440.476,9999.999744,-315.21,-3.15,426.55,4.26,-429.11,-4.29,36129.79,361.30
93,多头出场,2023-07-24 08:00,平多,1.431,6901.311,9999.999639,-134.16,-1.34,1078.51,10.78,-225.84,-2.26,35995.63,359.96
93,多头进场,2023-07-14 00:00,开多,1.449,6901.311,9999.999639,-134.16,-1.34,1078.51,10.78,-225.84,-2.26,35995.63,359.96
94,空头出场,2023-07-30 16:00,平空-EMA,1.415,7215.007,9999.999702,-219.34,-2.19,492.84,4.93,-235.88,-2.36,35776.29,357.76
94,空头进场,2023-07-24 16:00,开空,1.386,7215.007,9999.999702,-219.34,-2.19,492.84,4.93,-235.88,-2.36,35776.29,357.76
95,空头出场,2023-08-02 04:00,平空-EMA,1.415,7267.441,9999.998816,-293.57,-2.93,380.17,3.80,-302.97,-3.03,35482.72,354.83
95,空头进场,2023-07-31 20:00,开空,1.376,7267.441,9999.998816,-293.57,-2.93,380.17,3.80,-302.97,-3.03,35482.72,354.83
96,空头出场,2023-08-16 16:00,平空-止盈,1.248,7304.601,9999.998769,874.3,8.74,1068.78,10.68,-63.44,-0.63,36357.02,363.57
96,空头进场,2023-08-04 00:00,开空,1.369,7304.601,9999.998769,874.3,8.74,1068.78,10.68,-63.44,-0.63,36357.02,363.57
97,空头出场,2023-09-10 00:00,平空-EMA,1.186,8403.361,9999.99959,23.63,0.24,709.29,7.09,-122.65,-1.23,36380.65,363.81
97,空头进场,2023-08-31 12:00,开空,1.19,8403.361,9999.99959,23.63,0.24,709.29,7.09,-122.65,-1.23,36380.65,363.81
98,空头出场,2023-09-21 08:00,平空-EMA,1.142,8779.631,9999.999709,-36.35,-0.36,644.69,6.44,-163.03,-1.63,36344.3,363.44
98,空头进场,2023-09-10 20:00,开空,1.139,8779.631,9999.999709,-36.35,-0.36,644.69,6.44,-163.03,-1.63,36344.3,363.44
99,空头出场,2023-09-29 12:00,平空-EMA,1.115,9041.591,9999.999646,-91.42,-0.91,429,4.29,-95.42,-0.95,36252.88,362.53
99,空头进场,2023-09-24 12:00,开空,1.106,9041.591,9999.999646,-91.42,-0.91,429,4.29,-95.42,-0.95,36252.88,362.53
100,多头出场,2023-10-03 04:00,平多,1.115,8771.929,9999.99906,-229.19,-2.29,275.7,2.76,-347.11,-3.47,36023.7,360.24
100,多头进场,2023-09-30 20:00,开多,1.14,8771.929,9999.99906,-229.19,-2.29,275.7,2.76,-347.11,-3.47,36023.7,360.24
101,空头出场,2023-10-13 16:00,平空-止盈,1.001,9233.61,9999.99963,747.53,7.47,807.56,8.07,-272.77,-2.73,36771.23,367.71
101,空头进场,2023-10-04 08:00,开空,1.083,9233.61,9999.99963,747.53,7.47,807.56,8.07,-272.77,-2.73,36771.23,367.71
102,多头出场,2023-12-18 12:00,平多,2.176,9337.068,9999.999828,10302.3,102.97,14392.76,143.86,-238.43,-2.38,47073.53,470.74
102,多头进场,2023-10-23 08:00,开多,1.071,9337.068,9999.999828,10302.3,102.97,14392.76,143.86,-238.43,-2.38,47073.53,470.74
103,多头出场,2024-01-06 08:00,平多,3.373,4180.602,9999.999984,4089.12,40.87,9330.28,93.26,-239.11,-2.39,51162.65,511.63
103,多头进场,2023-12-19 12:00,开多,2.392,4180.602,9999.999984,4089.12,40.87,9330.28,93.26,-239.11,-2.39,51162.65,511.63
104,空头出场,2024-01-09 00:00,平空-EMA,3.473,3321.155,9999.997705,-1545.14,-15.44,61.42,0.61,-1569.26,-15.68,49617.51,496.18
104,空头进场,2024-01-08 08:00,开空,3.011,3321.155,9999.997705,-1545.14,-15.44,61.42,0.61,-1569.26,-15.68,49617.51,496.18
105,空头出场,2024-01-11 04:00,平空-EMA,3.603,3246.753,9999.99924,-1708.9,-17.08,170.32,1.70,-1966.04,-19.65,47908.61,479.09
105,空头进场,2024-01-10 00:00,开空,3.08,3246.753,9999.99924,-1708.9,-17.08,170.32,1.70,-1966.04,-19.65,47908.61,479.09
106,多头出场,2024-01-13 08:00,平多,3.418,2666.666,9999.9975,-894.89,-8.94,245.67,2.46,-1205,-12.04,47013.72,470.14
106,多头进场,2024-01-11 16:00,开多,3.75,2666.666,9999.9975,-894.89,-8.94,245.67,2.46,-1205,-12.04,47013.72,470.14
107,空头出场,2024-01-22 16:00,平空-止盈,2.796,3091.19,9999.99965,1347.71,13.47,1429.31,14.29,-440.86,-4.41,48361.43,483.61
107,空头进场,2024-01-17 08:00,开空,3.235,3091.19,9999.99965,1347.71,13.47,1429.31,14.29,-440.86,-4.41,48361.43,483.61
108,空头出场,2024-01-30 16:00,平空-EMA,3.154,3472.222,9999.99936,-961.86,-9.61,81.81,0.82,-1032.78,-10.32,47399.56,474.00
108,空头进场,2024-01-29 04:00,开空,2.88,3472.222,9999.99936,-961.86,-9.61,81.81,0.82,-1032.78,-10.32,47399.56,474.00
109,空头出场,2024-02-08 08:00,平空-EMA,2.963,3542.33,9999.99759,-506.17,-5.06,490.93,4.91,-600.11,-6.00,46893.39,468.93
109,空头进场,2024-02-01 04:00,开空,2.823,3542.33,9999.99759,-506.17,-5.06,490.93,4.91,-600.11,-6.00,46893.39,468.93
110,多头出场,2024-02-21 16:00,平多,3.177,3214.4,9999.9984,202.04,2.02,1621.49,16.21,-483.95,-4.84,47095.43,470.95
110,多头进场,2024-02-10 08:00,开多,3.111,3214.4,9999.9984,202.04,2.02,1621.49,16.21,-483.95,-4.84,47095.43,470.95
111,多头出场,2024-03-20 08:00,平多,6.253,2812.148,9999.998288,7570.57,75.67,15332.46,153.25,-184.98,-1.85,54666,546.66
111,多头进场,2024-02-24 12:00,开多,3.556,2812.148,9999.998288,7570.57,75.67,15332.46,153.25,-184.98,-1.85,54666,546.66
