交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
141,空头出场,2024-08-01 12:00,平空-止盈,7.053,1243.317,9999.998631,1221.5,12.21,1301.73,13.01,-471.24,-4.71,32609.19,326.09
141,空头进场,2024-07-16 12:00,开空,8.043,1243.317,9999.998631,1221.5,12.21,1301.73,13.01,-471.24,-4.71,32609.19,326.09
142,空头出场,2024-08-21 12:00,平空-EMA,6.506,1585.288,9999.996704,-324.04,-3.24,432.54,4.32,-482.17,-4.82,32285.15,322.85
142,空头进场,2024-08-18 12:00,开空,6.308,1585.288,9999.996704,-324.04,-3.24,432.54,4.32,-482.17,-4.82,32285.15,322.85
143,多头出场,2024-08-26 12:00,平多,6.552,1408.649,9999.999251,-780.15,-7.80,165.45,1.65,-817.79,-8.17,31505,315.05
143,多头进场,2024-08-22 00:00,开多,7.099,1408.649,9999.999251,-780.15,-7.80,165.45,1.65,-817.79,-8.17,31505,315.05
144,空头出场,2024-08-28 12:00,平空-止盈,5.628,1589.825,9999.99925,1042.99,10.42,1091.98,10.91,-98.8,-0.99,32547.99,325.48
144,空头进场,2024-08-27 00:00,开空,6.29,1589.825,9999.99925,1042.99,10.42,1091.98,10.91,-98.8,-0.99,32547.99,325.48
145,多头出场,2024-09-16 08:00,平多,6.429,1497.902,9999.993752,-379.8,-3.80,619.63,6.19,-478.34,-4.78,32168.19,321.68
145,多头进场,2024-09-09 12:00,开多,6.676,1497.902,9999.993752,-379.8,-3.80,619.63,6.19,-478.34,-4.78,32168.19,321.68
146,多头出场,2024-09-18 20:00,平多,6.435,1435.75,9999.99875,-770.57,-7.70,249.13,2.49,-781.74,-7.81,31397.63,313.98
146,多头进场,2024-09-17 20:00,开多,6.965,1435.75,9999.99875,-770.57,-7.70,249.13,2.49,-781.74,-7.81,31397.63,313.98
147,多头出场,2024-10-02 00:00,平多,6.98,1453.277,9999.999037,133.8,1.34,1429.38,14.29,-583.4,-5.83,31531.43,315.31
147,多头进场,2024-09-19 08:00,开多,6.881,1453.277,9999.999037,133.8,1.34,1429.38,14.29,-583.4,-5.83,31531.43,315.31
148,空头出场,2024-10-06 20:00,平空-EMA,6.958,1514.463,9999.999189,-547.9,-5.48,319.1,3.19,-580.5,-5.80,30983.53,309.84
148,空头进场,2024-10-03 12:00,开空,6.603,1514.463,9999.999189,-547.9,-5.48,319.1,3.19,-580.5,-5.80,30983.53,309.84
149,多头出场,2024-10-17 16:00,平多,7.325,1378.359,9999.994545,86.44,0.86,1683.49,16.83,-366.13,-3.66,31069.96,310.70
149,多头进场,2024-10-07 08:00,开多,7.255,1378.359,9999.994545,86.44,0.86,1683.49,16.83,-366.13,-3.66,31069.96,310.70
150,多头出场,2024-10-26 04:00,平多,7.432,1288.659,9999.99384,-432.47,-4.32,1277.22,12.77,-773.04,-7.73,30637.49,306.37
150,多头进场,2024-10-21 04:00,开多,7.76,1288.659,9999.99384,-432.47,-4.32,1277.22,12.77,-773.04,-7.73,30637.49,306.37
151,多头出场,2024-11-01 00:00,平多,7.503,1260.08,9999.99488,-555.34,-5.55,487.69,4.87,-559.44,-5.59,30082.15,300.82
151,多头进场,2024-10-30 04:00,开多,7.936,1260.08,9999.99488,-555.34,-5.55,487.69,4.87,-559.44,-5.59,30082.15,300.82
152,空头出场,2024-11-06 08:00,平空-EMA,8.245,1363.512,9999.997008,-1252.78,-12.52,967.18,9.67,-1252.61,-12.52,28829.37,288.29
152,空头进场,2024-11-02 20:00,开空,7.334,1363.512,9999.997008,-1252.78,-12.52,967.18,9.67,-1252.61,-12.52,28829.37,288.29
153,多头出场,2024-11-14 20:00,平多,8.244,1129.305,9999.995775,-699.66,-6.99,2150.84,21.50,-822.62,-8.22,28129.71,281.30
153,多头进场,2024-11-06 12:00,开多,8.855,1129.305,9999.995775,-699.66,-6.99,2150.84,21.50,-822.62,-8.22,28129.71,281.30
154,多头出场,2024-11-21 08:00,平多,8.578,1101.685,9999.994745,-559.47,-5.59,608.64,6.08,-626.35,-6.26,27570.25,275.70
154,多头进场,2024-11-16 16:00,开多,9.077,1101.685,9999.994745,-559.47,-5.59,608.64,6.08,-626.35,-6.26,27570.25,275.70
155,多头出场,2024-12-19 00:00,平多,15.419,1081.548,9999.992808,6663.06,66.60,11052.75,110.47,-130.46,-1.30,34233.31,342.33
155,多头进场,2024-11-22 04:00,开多,9.246,1081.548,9999.992808,6663.06,66.60,11052.75,110.47,-130.46,-1.30,34233.31,342.33
