交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
180,空头出场,2023-06-05 20:00,平空-止盈,276.8,32.583,9999.7227,971.24,9.71,979.01,9.79,-53.87,-0.54,121889.99,1218.90
180,空头进场,2023-05-31 12:00,开空,306.9,32.583,9999.7227,971.24,9.71,979.01,9.79,-53.87,-0.54,121889.99,1218.90
181,空头出场,2023-07-10 16:00,平空-EMA,242,42.016,9999.808,-178.15,-1.78,284.91,2.85,-278.1,-2.78,121711.84,1217.12
181,空头进场,2023-07-05 16:00,开空,238,42.016,9999.808,-178.15,-1.78,284.91,2.85,-278.1,-2.78,121711.84,1217.12
182,多头出场,2023-07-17 00:00,平多,244.4,40.404,9999.99,-135.19,-1.35,568.74,5.68,-202.98,-2.03,121576.66,1215.77
182,多头进场,2023-07-11 20:00,开多,247.5,40.404,9999.99,-135.19,-1.35,568.74,5.68,-202.98,-2.03,121576.66,1215.77
183,空头出场,2023-07-21 16:00,平空-EMA,244.5,41.753,9999.8435,-218.87,-2.19,78.51,0.78,-234.64,-2.35,121357.78,1213.58
183,空头进场,2023-07-18 16:00,开空,239.5,41.753,9999.8435,-218.87,-2.19,78.51,0.78,-234.64,-2.35,121357.78,1213.58
184,空头出场,2023-07-29 00:00,平空-EMA,242.7,41.528,9999.9424,-88.94,-0.89,235.86,2.36,-158.65,-1.59,121268.84,1212.69
184,空头进场,2023-07-24 08:00,开空,240.8,41.528,9999.9424,-88.94,-0.89,235.86,2.36,-158.65,-1.59,121268.84,1212.69
185,多头出场,2023-08-03 00:00,平多,241.4,40.502,9999.9438,-232.65,-2.33,71.95,0.72,-458.62,-4.58,121036.2,1210.36
185,多头进场,2023-08-02 00:00,开多,246.9,40.502,9999.9438,-232.65,-2.33,71.95,0.72,-458.62,-4.58,121036.2,1210.36
186,多头出场,2023-08-10 12:00,平多,242.1,40.6,9999.78,-180.43,-1.80,27.48,0.27,-191.76,-1.92,120855.76,1208.56
186,多头进场,2023-08-09 00:00,开多,246.3,40.6,9999.78,-180.43,-1.80,27.48,0.27,-191.76,-1.92,120855.76,1208.56
187,空头出场,2023-08-17 20:00,平空-止盈,225.2,41.876,9999.9888,559.8,5.60,593.83,5.94,-130.63,-1.31,121415.56,1214.16
187,空头进场,2023-08-11 20:00,开空,238.8,41.876,9999.9888,559.8,5.60,593.83,5.94,-130.63,-1.31,121415.56,1214.16
188,多头出场,2023-08-30 20:00,平多,223.1,43.821,9999.9522,-233.38,-2.33,104.55,1.05,-276.69,-2.77,121182.18,1211.82
188,多头进场,2023-08-29 20:00,开多,228.2,43.821,9999.9522,-233.38,-2.33,104.55,1.05,-276.69,-2.77,121182.18,1211.82
189,空头出场,2023-09-11 16:00,平空-止盈,207.1,46.061,9999.8431,450.84,4.51,483.25,4.83,-83.3,-0.83,121633.02,1216.33
189,空头进场,2023-09-01 00:00,开空,217.1,46.061,9999.8431,450.84,4.51,483.25,4.83,-83.3,-0.83,121633.02,1216.33
190,多头出场,2023-09-21 00:00,平多,214.3,45.516,9999.8652,-255.66,-2.56,67.83,0.68,-296.3,-2.96,121377.36,1213.77
190,多头进场,2023-09-18 16:00,开多,219.7,45.516,9999.8652,-255.66,-2.56,67.83,0.68,-296.3,-2.96,121377.36,1213.77
191,空头出场,2023-09-27 16:00,平空-EMA,215.4,47.505,9999.8025,-242.89,-2.43,185.02,1.85,-266.28,-2.66,121134.47,1211.34
191,空头进场,2023-09-21 16:00,开空,210.5,47.505,9999.8025,-242.89,-2.43,185.02,1.85,-266.28,-2.66,121134.47,1211.34
192,多头出场,2023-10-03 16:00,平多,213.9,46.104,9999.9576,-148.24,-1.48,211.69,2.12,-180.2,-1.80,120986.23,1209.86
192,多头进场,2023-09-29 12:00,开多,216.9,46.104,9999.9576,-148.24,-1.48,211.69,2.12,-180.2,-1.80,120986.23,1209.86
193,空头出场,2023-10-16 08:00,平空-EMA,210.6,47.348,9999.8976,18.42,0.18,430.6,4.30,-165.98,-1.66,121004.65,1210.05
193,空头进场,2023-10-05 20:00,开空,211.2,47.348,9999.8976,18.42,0.18,430.6,4.30,-165.98,-1.66,121004.65,1210.05
194,多头出场,2023-10-19 00:00,平多,210.7,46.641,9999.8304,-182.49,-1.82,41.64,0.42,-256.86,-2.57,120822.16,1208.22
194,多头进场,2023-10-17 00:00,开多,214.4,46.641,9999.8304,-182.49,-1.82,41.64,0.42,-256.86,-2.57,120822.16,1208.22
195,多头出场,2023-11-17 20:00,平多,238.9,46.728,9999.792,1152.95,11.52,2051.03,20.50,-126.49,-1.26,121975.11,1219.75
195,多头进场,2023-10-20 16:00,开多,214,46.728,9999.792,1152.95,11.52,2051.03,20.50,-126.49,-1.26,121975.11,1219.75
196,多头出场,2023-11-22 00:00,平多,240.1,40.584,9999.8976,-265.55,-2.65,1029.89,10.29,-435.19,-4.35,121709.56,1217.10
196,多头进场,2023-11-20 04:00,开多,246.4,40.584,9999.8976,-265.55,-2.65,1029.89,10.29,-435.19,-4.35,121709.56,1217.10
197,空头出场,2023-12-05 04:00,平空-EMA,233.5,44.345,9999.7975,-364.94,-3.65,128.04,1.28,-612.53,-6.12,121344.62,1213.45
197,空头进场,2023-11-22 04:00,开空,225.5,44.345,9999.7975,-364.94,-3.65,128.04,1.28,-612.53,-6.12,121344.62,1213.45
198,多头出场,2023-12-11 08:00,平多,233.2,41.858,9999.8762,-248.47,-2.48,271.26,2.71,-461.25,-4.61,121096.15,1210.96
198,多头进场,2023-12-09 04:00,开多,238.9,41.858,9999.8762,-248.47,-2.48,271.26,2.71,-461.25,-4.61,121096.15,1210.96
199,多头出场,2023-12-17 12:00,平多,240.4,40.933,9999.9319,-169.56,-1.69,527.13,5.27,-312,-3.12,120926.59,1209.27
199,多头进场,2023-12-11 20:00,开多,244.3,40.933,9999.9319,-169.56,-1.69,527.13,5.27,-312,-3.12,120926.59,1209.27
200,多头出场,2024-01-08 08:00,平多,293.9,39.682,9999.864,1651.84,16.51,3419.56,34.18,-108.17,-1.08,122578.43,1225.78
200,多头进场,2023-12-19 16:00,开多,252,39.682,9999.864,1651.84,16.51,3419.56,34.18,-108.17,-1.08,122578.43,1225.78
201,多头出场,2024-01-10 20:00,平多,294.7,32.499,9999.9423,-432.28,-4.32,4.75,0.05,-619.23,-6.19,122146.16,1221.46
201,多头进场,2024-01-09 00:00,开多,307.7,32.499,9999.9423,-432.28,-4.32,4.75,0.05,-619.23,-6.19,122146.16,1221.46
202,多头出场,2024-01-13 04:00,平多,296.6,31.796,9999.842,-578.86,-5.79,68.13,0.68,-812.62,-8.12,121567.3,1215.67
202,多头进场,2024-01-11 16:00,开多,314.5,31.796,9999.842,-578.86,-5.79,68.13,0.68,-812.62,-8.12,121567.3,1215.67
203,多头出场,2024-01-23 00:00,平多,306.6,32.299,9999.7704,-106.85,-1.07,385.82,3.86,-198.79,-1.99,121460.45,1214.60
203,多头进场,2024-01-15 08:00,开多,309.6,32.299,9999.7704,-106.85,-1.07,385.82,3.86,-198.79,-1.99,121460.45,1214.60
204,空头出场,2024-01-27 08:00,平空-EMA,305.7,33.795,9999.9405,-341.36,-3.41,278.88,2.79,-403.78,-4.04,121119.09,1211.19
204,空头进场,2024-01-23 16:00,开空,295.9,33.795,9999.9405,-341.36,-3.41,278.88,2.79,-403.78,-4.04,121119.09,1211.19
205,多头出场,2024-01-31 16:00,平多,303.2,32.258,9999.98,-229.24,-2.29,95,0.95,-295.32,-2.95,120889.84,1208.90
205,多头进场,2024-01-30 00:00,开多,310,32.258,9999.98,-229.24,-2.29,95,0.95,-295.32,-2.95,120889.84,1208.90
206,空头出场,2024-02-04 20:00,平空-EMA,305.9,33.512,9999.9808,-261.47,-2.61,28.51,0.28,-299.91,-3.00,120628.38,1206.28
206,空头进场,2024-02-01 08:00,开空,298.4,33.512,9999.9808,-261.47,-2.61,28.51,0.28,-299.91,-3.00,120628.38,1206.28
207,多头出场,2024-03-06 00:00,平多,376.8,32.092,9999.8672,2081.35,20.80,3708.04,37.06,-8.21,-0.08,122709.73,1227.10
207,多头进场,2024-02-08 08:00,开多,311.6,32.092,9999.8672,2081.35,20.80,3708.04,37.06,-8.21,-0.08,122709.73,1227.10
208,多头出场,2024-04-02 08:00,平多,560.9,24.36,9999.78,3651.91,36.50,5712.29,57.10,-80.52,-0.80,126361.64,1263.62
208,多头进场,2024-03-06 12:00,开多,410.5,24.36,9999.78,3651.91,36.50,5712.29,57.10,-80.52,-0.80,126361.64,1263.62
209,多头出场,2024-04-14 00:00,平多,551.9,17.161,9999.7147,-538.29,-5.38,883.94,8.84,-612.5,-6.12,125823.35,1258.23
209,多头进场,2024-04-04 12:00,开多,582.7,17.161,9999.7147,-538.29,-5.38,883.94,8.84,-612.5,-6.12,125823.35,1258.23
210,空头出场,2024-04-15 16:00,平空-EMA,578,18.251,9999.7229,-559.63,-5.59,192.11,1.92,-691.24,-6.91,125263.72,1252.64
210,空头进场,2024-04-14 08:00,开空,547.9,18.251,9999.7229,-559.63,-5.59,192.11,1.92,-691.24,-6.91,125263.72,1252.64
211,空头出场,2024-04-20 20:00,平空-EMA,567.9,18.348,9999.66,-430.38,-4.30,589.48,5.89,-427,-4.27,124833.34,1248.33
211,空头进场,2024-04-16 08:00,开空,545,18.348,9999.66,-430.38,-4.30,589.48,5.89,-427,-4.27,124833.34,1248.33
212,多头出场,2024-04-29 16:00,平多,584.7,16.891,9999.472,-133.24,-1.33,442.61,4.42,-185.73,-1.86,124700.1,1247.00
212,多头进场,2024-04-22 08:00,开多,592,16.891,9999.472,-133.24,-1.33,442.61,4.42,-185.73,-1.86,124700.1,1247.00
213,空头出场,2024-05-04 00:00,平空-EMA,580.9,17.59,9999.915,-228.22,-2.28,554.36,5.54,-238.95,-2.39,124471.88,1244.72
213,空头进场,2024-04-30 16:00,开空,568.5,17.59,9999.915,-228.22,-2.28,554.36,5.54,-238.95,-2.39,124471.88,1244.72
214,多头出场,2024-05-08 04:00,平多,576.5,16.792,9999.636,-328.89,-3.29,109.19,1.09,-332.44,-3.32,124142.98,1241.43
214,多头进场,2024-05-06 12:00,开多,595.5,16.792,9999.636,-328.89,-3.29,109.19,1.09,-332.44,-3.32,124142.98,1241.43
215,多头出场,2024-05-11 08:00,平多,583.4,16.747,9999.6337,-239.32,-2.39,140.7,1.41,-277.98,-2.78,123903.66,1239.04
215,多头进场,2024-05-09 08:00,开多,597.1,16.747,9999.6337,-239.32,-2.39,140.7,1.41,-277.98,-2.78,123903.66,1239.04
216,多头出场,2024-05-14 16:00,平多,586.3,16.719,9999.6339,-207.19,-2.07,0.02,0.00,-270.83,-2.71,123696.48,1236.96
216,多头进场,2024-05-13 00:00,开多,598.1,16.719,9999.6339,-207.19,-2.07,0.02,0.00,-270.83,-2.71,123696.48,1236.96
217,空头出场,2024-05-16 00:00,平空-EMA,586.4,17.546,9999.4654,-299.65,-3.00,168.71,1.69,-310.3,-3.10,123396.83,1233.97
217,空头进场,2024-05-14 20:00,开空,569.9,17.546,9999.4654,-299.65,-3.00,168.71,1.69,-310.3,-3.10,123396.83,1233.97
218,空头出场,2024-05-21 00:00,平空-EMA,589.2,17.611,9999.5258,-387.06,-3.87,42.55,0.43,-403.01,-4.03,123009.77,1230.10
218,空头进场,2024-05-16 20:00,开空,567.8,17.611,9999.5258,-387.06,-3.87,42.55,0.43,-403.01,-4.03,123009.77,1230.10
219,多头出场,2024-05-30 00:00,平多,594,16.677,9999.5292,-103.34,-1.03,525.33,5.25,-331.87,-3.32,122906.42,1229.06
219,多头进场,2024-05-21 04:00,开多,599.6,16.677,9999.5292,-103.34,-1.03,525.33,5.25,-331.87,-3.32,122906.42,1229.06
220,多头出场,2024-06-11 04:00,平多,625.1,16.556,9999.824,339.16,3.39,1945.3,19.44,-137.45,-1.37,123245.58,1232.46
220,多头进场,2024-06-02 08:00,开多,604,16.556,9999.824,339.16,3.39,1945.3,19.44,-137.45,-1.37,123245.58,1232.46
221,空头出场,2024-06-24 12:00,平空-止盈,570.9,16.305,9999.8565,681.68,6.81,798.84,7.98,-365.34,-3.65,123927.26,1239.27
221,空头进场,2024-06-11 12:00,开空,613.3,16.305,9999.8565,681.68,6.81,798.84,7.98,-365.34,-3.65,123927.26,1239.27
222,多头出场,2024-07-25 08:00,平多,556.7,17.885,9999.5035,-52.9,-0.53,826.65,8.26,-112.31,-1.12,123874.35,1238.74
222,多头进场,2024-07-15 12:00,开多,559.1,17.885,9999.5035,-52.9,-0.53,826.65,8.26,-112.31,-1.12,123874.35,1238.74
223,多头出场,2024-07-30 08:00,平多,572.8,17.146,9999.5472,-188.23,-1.88,248.76,2.49,-289.62,-2.89,123686.13,1236.86
223,多头进场,2024-07-27 08:00,开多,583.2,17.146,9999.5472,-188.23,-1.88,248.76,2.49,-289.62,-2.89,123686.13,1236.86
224,多头出场,2024-08-01 08:00,平多,569.9,17.001,9999.9882,-320.96,-3.21,74.9,0.75,-341.62,-3.41,123365.16,1233.65
224,多头进场,2024-07-31 04:00,开多,588.2,17.001,9999.9882,-320.96,-3.21,74.9,0.75,-341.62,-3.41,123365.16,1233.65
225,空头出场,2024-08-02 04:00,平空-EMA,575.1,17.892,9999.8388,-300,-3.00,88.04,0.88,-341.37,-3.41,123065.16,1230.65
225,空头进场,2024-08-01 20:00,开空,558.9,17.892,9999.8388,-300,-3.00,88.04,0.88,-341.37,-3.41,123065.16,1230.65
226,空头出场,2024-08-04 20:00,平空-止盈,501.9,18.014,9999.5714,948.82,9.48,976.76,9.76,-60.84,-0.61,124013.99,1240.14
226,空头进场,2024-08-03 00:00,开空,555.1,18.014,9999.5714,948.82,9.48,976.76,9.76,-60.84,-0.61,124013.99,1240.14
227,空头出场,2024-08-14 16:00,平空-EMA,529.8,19.523,9999.6806,-353.78,-3.54,248.8,2.49,-381.79,-3.82,123660.22,1236.60
227,空头进场,2024-08-12 00:00,开空,512.2,19.523,9999.6806,-353.78,-3.54,248.8,2.49,-381.79,-3.82,123660.22,1236.60
228,多头出场,2024-08-27 04:00,平多,548.2,18.365,9999.7425,57.92,0.58,1025.28,10.25,-287.82,-2.88,123718.13,1237.18
228,多头进场,2024-08-18 00:00,开多,544.5,18.365,9999.7425,57.92,0.58,1025.28,10.25,-287.82,-2.88,123718.13,1237.18
229,空头出场,2024-09-12 00:00,平空-EMA,533.1,18.751,9999.9083,-6.25,-0.06,1157.56,11.57,-258.14,-2.58,123711.88,1237.12
229,空头进场,2024-08-28 04:00,开空,533.3,18.751,9999.9083,-6.25,-0.06,1157.56,11.57,-258.14,-2.58,123711.88,1237.12
230,多头出场,2024-09-30 20:00,平多,571.2,18.419,9999.6751,511,5.11,1389.32,13.89,-297.86,-2.98,124222.88,1242.23
230,多头进场,2024-09-12 08:00,开多,542.9,18.419,9999.6751,511,5.11,1389.32,13.89,-297.86,-2.98,124222.88,1242.23
231,空头出场,2024-10-06 20:00,平空-EMA,567.3,18.221,9999.6848,-347.26,-3.47,259.2,2.59,-374.89,-3.75,123875.63,1238.76
231,空头进场,2024-10-02 00:00,开空,548.8,18.221,9999.6848,-347.26,-3.47,259.2,2.59,-374.89,-3.75,123875.63,1238.76
232,多头出场,2024-10-10 20:00,平多,565.6,17.079,9999.7545,-349.7,-3.50,8.66,0.09,-389.28,-3.89,123525.92,1235.26
232,多头进场,2024-10-09 00:00,开多,585.5,17.079,9999.7545,-349.7,-3.50,8.66,0.09,-389.28,-3.89,123525.92,1235.26
233,多头出场,2024-10-23 12:00,平多,584.1,17.223,9999.6738,50.25,0.50,532.36,5.32,-378.74,-3.79,123576.17,1235.76
233,多头进场,2024-10-14 08:00,开多,580.6,17.223,9999.6738,50.25,0.50,532.36,5.32,-378.74,-3.79,123576.17,1235.76
234,多头出场,2024-10-31 12:00,平多,587.6,16.767,9999.8388,-157.48,-1.57,259.92,2.60,-152.55,-1.52,123418.7,1234.19
234,多头进场,2024-10-29 00:00,开多,596.4,16.767,9999.8388,-157.48,-1.57,259.92,2.60,-152.55,-1.52,123418.7,1234.19
235,空头出场,2024-11-06 08:00,平空-EMA,581.59,17.445,9999.474,-156.44,-1.56,511.37,5.11,-286.56,-2.86,123262.27,1232.62
235,空头进场,2024-11-01 00:00,开空,573.2,17.445,9999.474,-156.44,-1.56,511.37,5.11,-286.56,-2.86,123262.27,1232.62
236,多头出场,2024-11-21 00:00,平多,604.34,16.537,9999.59316,-15.62,-0.16,1032.2,10.32,-297.21,-2.97,123246.64,1232.47
236,多头进场,2024-11-07 08:00,开多,604.68,16.537,9999.59316,-15.62,-0.16,1032.2,10.32,-297.21,-2.97,123246.64,1232.47
237,多头出场,2024-11-26 16:00,平多,619.97,15.737,9999.44717,-252.86,-2.53,818.67,8.18,-403.15,-4.03,122993.79,1229.94
237,多头进场,2024-11-22 08:00,开多,635.41,15.737,9999.44717,-252.86,-2.53,818.67,8.18,-403.15,-4.03,122993.79,1229.94
238,多头出场,2024-12-02 16:00,平多,633.68,15.336,9999.99216,-291.73,-2.92,380.55,3.80,-343.16,-3.43,122702.05,1227.02
238,多头进场,2024-11-28 08:00,开多,652.06,15.336,9999.99216,-291.73,-2.92,380.55,3.80,-343.16,-3.43,122702.05,1227.02
239,多头出场,2024-12-10 20:00,平多,657.34,14.492,9999.33508,-482.93,-4.83,1500.28,15.00,-700.47,-7.00,122219.13,1222.19
239,多头进场,2024-12-04 00:00,开多,689.99,14.492,9999.33508,-482.93,-4.83,1500.28,15.00,-700.47,-7.00,122219.13,1222.19
240,多头出场,2024-12-19 04:00,平多,686.38,14.06,9999.6126,-358.93,-3.59,362.81,3.63,-429.75,-4.30,121860.19,1218.60
240,多头进场,2024-12-12 04:00,开多,711.21,14.06,9999.6126,-358.93,-3.59,362.81,3.63,-429.75,-4.30,121860.19,1218.60
241,空头出场,2024-12-24 04:00,平空-EMA,694.16,15.176,9999.4664,-545.37,-5.45,605.23,6.05,-605.97,-6.06,121314.81,1213.15
241,空头进场,2024-12-20 00:00,开空,658.9,15.176,9999.4664,-545.37,-5.45,605.23,6.05,-605.97,-6.06,121314.81,1213.15
242,多头出场,2025-01-08 00:00,平多,696.97,13.858,9999.9328,-351.15,-3.51,323.3,3.23,-474.09,-4.74,120963.66,1209.64
242,多头进场,2024-12-28 20:00,开多,721.6,13.858,9999.9328,-351.15,-3.51,323.3,3.23,-474.09,-4.74,120963.66,1209.64
243,空头出场,2025-01-15 00:00,平空-EMA,698.1,14.702,9999.5653,-274.03,-2.74,291.25,2.91,-318.45,-3.18,120689.63,1206.90
243,空头进场,2025-01-10 00:00,开空,680.15,14.702,9999.5653,-274.03,-2.74,291.25,2.91,-318.45,-3.18,120689.63,1206.90
244,多头出场,2025-01-18 12:00,平多,700.12,13.994,9999.97246,-212.39,-2.12,210.23,2.10,-255.35,-2.55,120477.24,1204.77
244,多头进场,2025-01-16 04:00,开多,714.59,13.994,9999.97246,-212.39,-2.12,210.23,2.10,-255.35,-2.55,120477.24,1204.77
245,空头出场,2025-01-20 00:00,平空-EMA,707.31,14.64,9999.852,-365.34,-3.65,7,0.07,-361.63,-3.61,120111.9,1201.12
245,空头进场,2025-01-19 16:00,开空,683.05,14.64,9999.852,-365.34,-3.65,7,0.07,-361.63,-3.61,120111.9,1201.12
246,空头出场,2025-01-27 12:00,平空-止盈,647.34,14.649,9999.55389,506.93,5.07,651.57,6.51,-135.23,-1.35,120618.83,1206.19
