交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
131,多头进场,2023-12-25 20:00,开多,0.6485,15420.2,9999.9997,-481.62,-4.81,587.14,5.87,-752.88,-7.53,19624.82,196.25
132,多头出场,2023-12-30 04:00,平多,0.6273,14823.599,9999.999885,-710.81,-7.10,519.76,5.19,-887,-8.87,18914.02,189.14
132,多头进场,2023-12-28 00:00,开多,0.6746,14823.599,9999.999885,-710.81,-7.10,519.76,5.19,-887,-8.87,18914.02,189.14
133,空头出场,2024-01-02 04:00,平空-EMA,0.6295,16644.474,9999.999979,-487.94,-4.88,129.82,1.30,-482.7,-4.82,18426.08,184.26
133,空头进场,2024-01-01 08:00,开空,0.6008,16644.474,9999.999979,-487.94,-4.88,129.82,1.30,-482.7,-4.82,18426.08,184.26
134,空头出场,2024-01-08 08:00,平空-止盈,0.502,17777.777,9999.999562,1066.09,10.66,1328.33,13.28,-650.33,-6.50,19492.17,194.92
134,空头进场,2024-01-03 20:00,开空,0.5625,17777.777,9999.999562,1066.09,10.66,1328.33,13.28,-650.33,-6.50,19492.17,194.92
135,空头出场,2024-01-23 16:00,平空-止盈,0.4761,18298.261,9999.999636,1278.84,12.78,1414.95,14.14,-349.01,-3.49,20771.01,207.71
135,空头进场,2024-01-13 08:00,开空,0.5465,18298.261,9999.999636,1278.84,12.78,1414.95,14.14,-349.01,-3.49,20771.01,207.71
136,多头出场,2024-03-16 20:00,平多,0.7302,19924.287,9999.999645,4536.44,45.34,7530.37,75.27,-297.89,-2.98,25307.46,253.07
136,多头进场,2024-02-10 04:00,开多,0.5019,19924.287,9999.999645,4536.44,45.34,7530.37,75.27,-297.89,-2.98,25307.46,253.07
137,空头出场,2024-03-25 20:00,平空-EMA,0.7099,14847.809,9999.999361,-550.73,-5.50,1424.84,14.24,-631.58,-6.31,24756.73,247.57
137,空头进场,2024-03-17 12:00,开空,0.6735,14847.809,9999.999361,-550.73,-5.50,1424.84,14.24,-631.58,-6.31,24756.73,247.57
138,空头出场,2024-04-13 00:00,平空-止盈,0.4596,15019.525,9999.999745,3088.57,30.87,3634.23,36.32,-23.02,-0.23,27845.3,278.45
138,空头进场,2024-04-01 12:00,开空,0.6658,15019.525,9999.999745,3088.57,30.87,3634.23,36.32,-23.02,-0.23,27845.3,278.45
139,空头出场,2024-05-17 20:00,平空-EMA,0.4351,23105.36,9999.999808,-63.17,-0.63,884.56,8.84,-72.01,-0.72,27782.13,277.82
139,空头进场,2024-05-10 20:00,开空,0.4328,23105.36,9999.999808,-63.17,-0.63,884.56,8.84,-72.01,-0.72,27782.13,277.82
140,空头出场,2024-05-21 00:00,平空-EMA,0.4493,23781.212,9999.999646,-695.24,-6.95,182.87,1.83,-727.95,-7.28,27086.89,270.87
140,空头进场,2024-05-19 20:00,开空,0.4205,23781.212,9999.999646,-695.24,-6.95,182.87,1.83,-727.95,-7.28,27086.89,270.87
141,多头出场,2024-05-31 20:00,平多,0.4593,21598.272,9999.999936,-89.87,-0.90,1133.23,11.33,-711.26,-7.11,26997.02,269.97
141,多头进场,2024-05-21 04:00,开多,0.463,21598.272,9999.999936,-89.87,-0.90,1133.23,11.33,-711.26,-7.11,26997.02,269.97
142,空头出场,2024-06-11 04:00,平空-止盈,0.3827,24414.062,9999.999795,647.07,6.47,832.4,8.32,-371.21,-3.71,27644.08,276.44
142,空头进场,2024-06-08 00:00,开空,0.4096,24414.062,9999.999795,647.07,6.47,832.4,8.32,-371.21,-3.71,27644.08,276.44
143,空头出场,2024-07-14 04:00,平空-EMA,0.2897,36643.459,9999.999961,-625.92,-6.26,211.2,2.11,-734.2,-7.34,27018.16,270.18
143,空头进场,2024-07-11 20:00,开空,0.2729,36643.459,9999.999961,-625.92,-6.26,211.2,2.11,-734.2,-7.34,27018.16,270.18
144,多头出场,2024-07-16 12:00,平多,0.2874,33255.736,9999.999815,-452.08,-4.52,164.6,1.65,-480.56,-4.80,26566.08,265.66
144,多头进场,2024-07-16 00:00,开多,0.3007,33255.736,9999.999815,-452.08,-4.52,164.6,1.65,-480.56,-4.80,26566.08,265.66
145,空头出场,2024-07-20 04:00,平空-EMA,0.298,36456.434,9999.999846,-874.45,-8.74,177.28,1.77,-916.41,-9.16,25691.64,256.92
145,空头进场,2024-07-18 20:00,开空,0.2743,36456.434,9999.999846,-874.45,-8.74,177.28,1.77,-916.41,-9.16,25691.64,256.92
146,空头出场,2024-08-01 16:00,平空-EMA,0.2819,36900.369,9999.999999,-412.42,-4.12,998.69,9.98,-613.86,-6.14,25279.22,252.79
146,空头进场,2024-07-23 04:00,开空,0.271,36900.369,9999.999999,-412.42,-4.12,998.69,9.98,-613.86,-6.14,25279.22,252.79
147,空头出场,2024-08-11 04:00,平空-EMA,0.2567,40176.777,9999.999795,-323.54,-3.23,2759.16,27.58,-499.17,-4.99,24955.68,249.56
147,空头进场,2024-08-04 00:00,开空,0.2489,40176.777,9999.999795,-323.54,-3.23,2759.16,27.58,-499.17,-4.99,24955.68,249.56
148,多头出场,2024-08-27 16:00,平多,0.3067,36245.016,9999.999914,1105.79,11.05,3318.67,33.17,-19.5,-0.19,26061.47,260.61
148,多头进场,2024-08-12 12:00,开多,0.2759,36245.016,9999.999914,1105.79,11.05,3318.67,33.17,-19.5,-0.19,26061.47,260.61
149,空头出场,2024-09-05 12:00,平空-EMA,0.2934,35161.744,9999.999994,-326.61,-3.26,1218.63,12.18,-458.59,-4.58,25734.86,257.35
149,空头进场,2024-08-30 00:00,开空,0.2844,35161.744,9999.999994,-326.61,-3.26,1218.63,12.18,-458.59,-4.58,25734.86,257.35
150,空头出场,2024-09-10 00:00,平空-EMA,0.286,36127.167,9999.999826,-342.54,-3.42,786.18,7.86,-424.08,-4.24,25392.32,253.92
150,空头进场,2024-09-06 12:00,开空,0.2768,36127.167,9999.999826,-342.54,-3.42,786.18,7.86,-424.08,-4.24,25392.32,253.92
151,空头出场,2024-09-11 00:00,平空-EMA,0.2861,36710.719,9999.999856,-513.19,-5.13,0,0.00,-555.66,-5.55,24879.13,248.79
151,空头进场,2024-09-10 20:00,开空,0.2724,36710.719,9999.999856,-513.19,-5.13,0,0.00,-555.66,-5.55,24879.13,248.79
152,空头出场,2024-09-19 04:00,平空-EMA,0.2837,37078.235,9999.99998,-529.35,-5.29,558.59,5.58,-550.05,-5.50,24349.78,243.50
152,空头进场,2024-09-15 16:00,开空,0.2697,37078.235,9999.99998,-529.35,-5.29,558.59,5.58,-550.05,-5.50,24349.78,243.50
153,多头出场,2024-09-30 20:00,平多,0.2909,33840.947,9999.999838,-165.59,-1.66,881.63,8.81,-309.57,-3.09,24184.19,241.84
153,多头进场,2024-09-21 00:00,开多,0.2955,33840.947,9999.999838,-165.59,-1.66,881.63,8.81,-309.57,-3.09,24184.19,241.84
154,空头出场,2024-10-15 04:00,平空-EMA,0.2687,36062.026,9999.99981,300.29,3.00,1185.05,11.84,-365.62,-3.65,24484.48,244.84
154,空头进场,2024-10-01 04:00,开空,0.2773,36062.026,9999.99981,300.29,3.00,1185.05,11.84,-365.62,-3.65,24484.48,244.84
155,空头出场,2024-10-19 00:00,平空-EMA,0.266,38850.038,9999.999781,-344.28,-3.44,266.95,2.67,-385.73,-3.86,24140.2,241.40
155,空头进场,2024-10-17 04:00,开空,0.2574,38850.038,9999.999781,-344.28,-3.44,266.95,2.67,-385.73,-3.86,24140.2,241.40
156,多头出场,2024-10-22 04:00,平多,0.2634,36589.828,9999.999992,-372.06,-3.72,415.78,4.16,-381.88,-3.82,23768.14,237.68
156,多头进场,2024-10-20 16:00,开多,0.2733,36589.828,9999.999992,-372.06,-3.72,415.78,4.16,-381.88,-3.82,23768.14,237.68
157,空头出场,2024-10-30 00:00,平空-EMA,0.257,38684.719,9999.999862,48.06,0.48,1345.1,13.44,-140.4,-1.40,23816.2,238.16
157,空头进场,2024-10-23 00:00,开空,0.2585,38684.719,9999.999862,48.06,0.48,1345.1,13.44,-140.4,-1.40,23816.2,238.16
158,空头出场,2024-11-06 08:00,平空-EMA,0.2484,40783.034,9999.999937,-140.57,-1.41,1067.59,10.67,-237.46,-2.37,23675.63,236.76
158,空头进场,2024-11-02 08:00,开空,0.2452,40783.034,9999.999937,-140.57,-1.41,1067.59,10.67,-237.46,-2.37,23675.63,236.76
159,多头出场,2024-12-19 04:00,平多,0.9527,38699.69,9999.999896,26845.76,268.32,41728.75,417.08,-140.45,-1.40,50521.39,505.21
159,多头进场,2024-11-07 04:00,开多,0.2584,38699.69,9999.999896,26845.76,268.32,41728.75,417.08,-140.45,-1.40,50521.39,505.21
160,空头出场,2024-12-24 04:00,平空-EMA,0.9533,11947.431,9999.999747,-1400.18,-13.99,1777.56,17.77,-1892.69,-18.92,49121.21,491.21
160,空头进场,2024-12-20 00:00,开空,0.837,11947.431,9999.999747,-1400.18,-13.99,1777.56,17.77,-1892.69,-18.92,49121.21,491.21
161,多头出场,2024-12-26 20:00,平多,0.9205,9682.416,9999.999245,-1096.79,-10.96,320.33,3.20,-1139.78,-11.39,48024.41,480.24
161,多头进场,2024-12-25 00:00,开多,1.0328,9682.416,9999.999245,-1096.79,-10.96,320.33,3.20,-1139.78,-11.39,48024.41,480.24
162,多头出场,2024-12-30 00:00,平多,0.9442,9801.999,9999.99938,-754.58,-7.54,106.74,1.07,-771.52,-7.71,47269.84,472.70
162,多头进场,2024-12-29 04:00,开多,1.0202,9801.999,9999.99938,-754.58,-7.54,106.74,1.07,-771.52,-7.71,47269.84,472.70
163,空头出场,2025-01-02 00:00,平空-EMA,0.963,11354.604,9999.999743,-944.95,-9.44,0,0.00,-1047.35,-10.47,46324.88,463.25
163,空头进场,2025-01-01 16:00,开空,0.8807,11354.604,9999.999743,-944.95,-9.44,0,0.00,-1047.35,-10.47,46324.88,463.25
164,多头出场,2025-01-07 16:00,平多,0.9757,9929.5,9999.99945,-321.63,-3.21,1040.58,10.40,-403.17,-4.03,46003.25,460.03
164,多头进场,2025-01-02 08:00,开多,1.0071,9929.5,9999.99945,-321.63,-3.21,1040.58,10.40,-403.17,-4.03,46003.25,460.03
165,空头出场,2025-01-15 20:00,平空-EMA,0.9184,10950.503,9999.99934,-66.97,-0.67,2032.89,20.32,-183.49,-1.83,45936.28,459.36
165,空头进场,2025-01-08 00:00,开空,0.9132,10950.503,9999.99934,-66.97,-0.67,2032.89,20.32,-183.49,-1.83,45936.28,459.36
166,多头出场,2025-01-18 20:00,平多,0.9095,10402.579,9999.999193,-548.58,-5.48,1041.5,10.41,-632.28,-6.32,45387.7,453.88
166,多头进场,2025-01-16 04:00,开多,0.9613,10402.579,9999.999193,-548.58,-5.48,1041.5,10.41,-632.28,-6.32,45387.7,453.88
167,空头出场,2025-01-20 12:00,平空-EMA,0.9222,12265.423,9999.999372,-1321.83,-13.21,355.6,3.55,-1560.26,-15.59,44065.87,440.66
167,空头进场,2025-01-20 04:00,开空,0.8153,12265.423,9999.999372,-1321.83,-13.21,355.6,3.55,-1560.26,-15.59,44065.87,440.66
168,空头出场,2025-01-31 20:00,平空-EMA,0.8221,12168.41,9999.999338,-13.65,-0.14,1873.8,18.73,-530.68,-5.30,44052.22,440.52
168,空头进场,2025-01-22 12:00,开空,0.8218,12168.41,9999.999338,-13.65,-0.14,1873.8,18.73,-530.68,-5.30,44052.22,440.52
