交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
190,多头出场,2024-03-06 00:00,平多,0.5674,17869,9999.4924,129.31,1.29,1940.93,19.40,-533.92,-5.34,22106.59,221.07
190,多头进场,2024-02-27 16:00,开多,0.5596,17869,9999.4924,129.31,1.29,1940.93,19.40,-533.92,-5.34,22106.59,221.07
191,多头出场,2024-03-15 16:00,平多,0.6221,15936,9999.84,-96.01,-0.96,1851.54,18.51,-714.15,-7.14,22010.58,220.11
191,多头进场,2024-03-07 08:00,开多,0.6275,15936,9999.84,-96.01,-0.96,1851.54,18.51,-714.15,-7.14,22010.58,220.11
192,空头出场,2024-03-21 20:00,平空-EMA,0.6362,17108,9999.626,-894.93,-8.95,275.57,2.75,-1204.27,-12.04,21115.65,211.16
192,空头进场,2024-03-20 04:00,开空,0.5845,17108,9999.626,-894.93,-8.95,275.57,2.75,-1204.27,-12.04,21115.65,211.16
193,多头出场,2024-03-27 12:00,平多,0.6203,15573,9999.4233,-349.32,-3.49,318.92,3.19,-374.08,-3.74,20766.33,207.66
193,多头进场,2024-03-25 20:00,开多,0.6421,15573,9999.4233,-349.32,-3.49,318.92,3.19,-374.08,-3.74,20766.33,207.66
194,空头出场,2024-04-08 16:00,平空-EMA,0.6075,16675,9999.9975,-140.13,-1.40,618.65,6.18,-318.49,-3.18,20626.2,206.26
194,空头进场,2024-04-01 20:00,开空,0.5997,16675,9999.9975,-140.13,-1.40,618.65,6.18,-318.49,-3.18,20626.2,206.26
195,多头出场,2024-04-10 08:00,平多,0.6068,16010,9999.846,-294.84,-2.95,291.19,2.91,-384.44,-3.84,20331.37,203.31
195,多头进场,2024-04-09 00:00,开多,0.6246,16010,9999.846,-294.84,-2.95,291.19,2.91,-384.44,-3.84,20331.37,203.31
196,空头出场,2024-04-14 00:00,平空-止盈,0.4918,18642,9999.5688,821.85,8.21,1188.09,11.88,-241.75,-2.42,21153.22,211.53
196,空头进场,2024-04-13 00:00,开空,0.5364,18642,9999.5688,821.85,8.21,1188.09,11.88,-241.75,-2.42,21153.22,211.53
197,空头出场,2024-05-04 00:00,平空-EMA,0.5307,19000,9999.7,-93.64,-0.94,908.9,9.08,-227.3,-2.27,21059.57,210.60
197,空头进场,2024-04-24 20:00,开空,0.5263,19000,9999.7,-93.64,-0.94,908.9,9.08,-227.3,-2.27,21059.57,210.60
198,多头出场,2024-05-08 04:00,平多,0.5245,18521,9999.4879,-295.08,-2.95,558.04,5.58,-342.08,-3.42,20764.49,207.64
198,多头进场,2024-05-06 12:00,开多,0.5399,18521,9999.4879,-295.08,-2.95,558.04,5.58,-342.08,-3.42,20764.49,207.64
199,空头出场,2024-05-16 00:00,平空-EMA,0.5186,19462,9999.5756,-103.46,-1.03,524.37,5.24,-162.64,-1.63,20661.03,206.61
199,空头进场,2024-05-09 16:00,开空,0.5138,19462,9999.5756,-103.46,-1.03,524.37,5.24,-162.64,-1.63,20661.03,206.61
200,空头出场,2024-05-21 00:00,平空-EMA,0.5339,19696,9999.6592,-526.29,-5.26,22.57,0.23,-538.76,-5.39,20134.74,201.35
200,空头进场,2024-05-20 00:00,开空,0.5077,19696,9999.6592,-526.29,-5.26,22.57,0.23,-538.76,-5.39,20134.74,201.35
201,多头出场,2024-05-24 00:00,平多,0.5206,18597,9999.6069,-327.85,-3.28,355.78,3.56,-495.96,-4.96,19806.89,198.07
